date,updated_at,price,url
24 Jun 2020,Midday,632.5,https://agropost.wordpress.com/page/101/
23 Jun 2020,Midday,627.5,https://agropost.wordpress.com/page/101/
22 Jun 2020,Closing,632.5,https://agropost.wordpress.com/page/102/
22 Jun 2020,Midday,635,https://agropost.wordpress.com/page/102/
19 Jun 2020,Closing,640,https://agropost.wordpress.com/page/102/
19 Jun 2020,Midday,622.5,https://agropost.wordpress.com/page/102/
18 Jun 2020,Closing,612.5,https://agropost.wordpress.com/page/102/
18 Jun 2020,Midday,610,https://agropost.wordpress.com/page/102/
17 Jun 2020,Closing,607.5,https://agropost.wordpress.com/page/102/
17 Jun 2020,Midday,607.5,https://agropost.wordpress.com/page/102/
16 Jun 2020,Closing,610,https://agropost.wordpress.com/page/102/
16 Jun 2020,Midday,607.5,https://agropost.wordpress.com/page/102/
15 Jun 2020,Closing,607.5,https://agropost.wordpress.com/page/103/
15 Jun 2020,Midday,607.5,https://agropost.wordpress.com/page/103/
12 Jun 2020,Closing,605,https://agropost.wordpress.com/page/103/
12 Jun 2020,Midday,605,https://agropost.wordpress.com/page/103/
11 Jun 2020,Closing,607.5,https://agropost.wordpress.com/page/103/
11 Jun 2020,Midday,605,https://agropost.wordpress.com/page/103/
10 Jun 2020,Closing,600,https://agropost.wordpress.com/page/103/
9 Jun 2020,Midday,605,https://agropost.wordpress.com/page/104/
1 Jun 2020,Midday,582.5,https://agropost.wordpress.com/page/105/
29 May 2020,Closing,565,https://agropost.wordpress.com/page/105/
29 May 2020,Midday,565,https://agropost.wordpress.com/page/105/
28 May 2020,Closing,562.5,https://agropost.wordpress.com/page/105/
28 May 2020,Midday,555,https://agropost.wordpress.com/page/105/
27 May 2020,Closing,560,https://agropost.wordpress.com/page/105/
27 May 2020,Midday,550,https://agropost.wordpress.com/page/105/
21 May 2020,Closing,542.5,https://agropost.wordpress.com/page/106/
21 May 2020,Midday,535,https://agropost.wordpress.com/page/106/
20 May 2020,Closing,535,https://agropost.wordpress.com/page/106/
20 May 2020,Midday,535,https://agropost.wordpress.com/page/106/
19 May 2020,Closing,540,https://agropost.wordpress.com/page/106/
19 May 2020,Midday,535,https://agropost.wordpress.com/page/106/
18 May 2020,Closing,532.5,https://agropost.wordpress.com/page/106/
18 May 2020,Midday,535,https://agropost.wordpress.com/page/106/
15 May 2020,Closing,525,https://agropost.wordpress.com/page/106/
15 May 2020,Midday,527.5,https://agropost.wordpress.com/page/106/
14 May 2020,Midday,515,https://agropost.wordpress.com/page/107/
13 May 2020,Closing,522.5,https://agropost.wordpress.com/page/107/
13 May 2020,Midday,517.5,https://agropost.wordpress.com/page/107/
12 May 2020,Closing,515,https://agropost.wordpress.com/page/107/
6 May 2020,Closing,515,https://agropost.wordpress.com/page/108/
6 May 2020,Midday,517.5,https://agropost.wordpress.com/page/108/
5 May 2020,Closing,522.5,https://agropost.wordpress.com/page/108/
5 May 2020,Midday,522.5,https://agropost.wordpress.com/page/108/
4 May 2020,Closing,522.5,https://agropost.wordpress.com/page/108/
4 May 2020,Midday,532.5,https://agropost.wordpress.com/page/108/
30 Apr 2020,Closing,537.5,https://agropost.wordpress.com/page/108/
30 Apr 2020,Midday,537.5,https://agropost.wordpress.com/page/108/
29 Apr 2020,Closing,527.5,https://agropost.wordpress.com/page/108/
29 Apr 2020,Midday,525,https://agropost.wordpress.com/page/108/
28 Apr 2020,Closing,520,https://agropost.wordpress.com/page/109/
28 Apr 2020,Midday,520,https://agropost.wordpress.com/page/109/
27 Apr 2020,Closing,525,https://agropost.wordpress.com/page/109/
27 Apr 2020,Midday,527.5,https://agropost.wordpress.com/page/109/
24 Apr 2020,Closing,535,https://agropost.wordpress.com/page/109/
24 Apr 2020,Midday,537.5,https://agropost.wordpress.com/page/109/
23 Apr 2020,Closing,542.5,https://agropost.wordpress.com/page/109/
23 Apr 2020,Midday,537.5,https://agropost.wordpress.com/page/109/
22 Apr 2020,Closing,535,https://agropost.wordpress.com/page/109/
22 Apr 2020,Midday,537.5,https://agropost.wordpress.com/page/109/
21 Apr 2020,Closing,535,https://agropost.wordpress.com/page/110/
21 Apr 2020,Midday,547.5,https://agropost.wordpress.com/page/110/
20 Apr 2020,Closing,560,https://agropost.wordpress.com/page/110/
20 Apr 2020,Midday,565,https://agropost.wordpress.com/page/110/
17 Apr 2020,Closing,562.5,https://agropost.wordpress.com/page/110/
17 Apr 2020,Midday,567.5,https://agropost.wordpress.com/page/110/
16 Apr 2020,Closing,565,https://agropost.wordpress.com/page/110/
16 Apr 2020,Midday,575,https://agropost.wordpress.com/page/110/
15 Apr 2020,Closing,577.5,https://agropost.wordpress.com/page/110/
15 Apr 2020,Midday,577.5,https://agropost.wordpress.com/page/110/
14 Apr 2020,Closing,570,https://agropost.wordpress.com/page/111/
14 Apr 2020,Midday,580,https://agropost.wordpress.com/page/111/
13 Apr 2020,Closing,577.5,https://agropost.wordpress.com/page/111/
13 Apr 2020,Midday,587.5,https://agropost.wordpress.com/page/111/
10 Apr 2020,Closing,592.5,https://agropost.wordpress.com/page/111/
10 Apr 2020,Midday,592.5,https://agropost.wordpress.com/page/111/
8 Apr 2020,Midday,590,https://agropost.wordpress.com/page/112/
7 Apr 2020,Closing,590,https://agropost.wordpress.com/page/112/
7 Apr 2020,Midday,582.5,https://agropost.wordpress.com/page/112/
6 Apr 2020,Closing,580,https://agropost.wordpress.com/page/112/
6 Apr 2020,Midday,585,https://agropost.wordpress.com/page/112/
3 Apr 2020,Closing,582.5,https://agropost.wordpress.com/page/112/
3 Apr 2020,Midday,587.5,https://agropost.wordpress.com/page/112/
2 Apr 2020,Closing,595,https://agropost.wordpress.com/page/112/
2 Apr 2020,Midday,597.5,https://agropost.wordpress.com/page/112/
1 Apr 2020,Midday,597.5,https://agropost.wordpress.com/page/112/
1 Apr 2020,Midday,612.5,https://agropost.wordpress.com/page/113/
31 March 2020,Closing,615,https://agropost.wordpress.com/page/113/
31 March 2020,Midday,605,https://agropost.wordpress.com/page/113/
30 March 2020,Closing,615,https://agropost.wordpress.com/page/113/
30 March 2020,Midday,607.5,https://agropost.wordpress.com/page/113/
27 March 2020,Closing,607.5,https://agropost.wordpress.com/page/113/
27 March 2020,Midday,605,https://agropost.wordpress.com/page/113/
26 March 2020,Closing,600,https://agropost.wordpress.com/page/113/
26 March 2020,Midday,597.5,https://agropost.wordpress.com/page/113/
25 March 2020,Midday,590,https://agropost.wordpress.com/page/113/
24 March 2020,Closing,582.5,https://agropost.wordpress.com/page/114/
24 March 2020,Midday,570,https://agropost.wordpress.com/page/114/
23 March 2020,Closing,560,https://agropost.wordpress.com/page/114/
23 March 2020,Midday,555,https://agropost.wordpress.com/page/114/
20 March 2020,Closing,570,https://agropost.wordpress.com/page/114/
20 March 2020,Midday,562.5,https://agropost.wordpress.com/page/114/
19 March 2020,Closing,555,https://agropost.wordpress.com/page/114/
19 March 2020,Midday,552.5,https://agropost.wordpress.com/page/114/
18 March 2020,Closing,565,https://agropost.wordpress.com/page/114/
18 March 2020,Midday,580,https://agropost.wordpress.com/page/114/
17 March 2020,Closing,565,https://agropost.wordpress.com/page/115/
17 March 2020,Midday,567.5,https://agropost.wordpress.com/page/115/
16 March 2020,Closing,565,https://agropost.wordpress.com/page/115/
16 March 2020,Midday,572.5,https://agropost.wordpress.com/page/115/
13 March 2020,Closing,580,https://agropost.wordpress.com/page/115/
13 March 2020,Midday,565,https://agropost.wordpress.com/page/115/
12 March 2020,Closing,572.5,https://agropost.wordpress.com/page/115/
12 March 2020,Midday,572.5,https://agropost.wordpress.com/page/115/
11 March 2020,Closing,590,https://agropost.wordpress.com/page/115/
11 March 2020,Midday,587.5,https://agropost.wordpress.com/page/115/
10 March 2020,Closing,580,https://agropost.wordpress.com/page/116/
4 March 2020,Midday,605,https://agropost.wordpress.com/page/117/
3 March 2020,Closing,610,https://agropost.wordpress.com/page/117/
3 March 2020,Midday,607.5,https://agropost.wordpress.com/page/117/
2 March 2020,Closing,602.5,https://agropost.wordpress.com/page/117/
2 March 2020,Midday,615,https://agropost.wordpress.com/page/117/
28 Feb 2020,Midday,620,https://agropost.wordpress.com/page/117/
27 Feb 2020,Closing,630,https://agropost.wordpress.com/page/117/
27 Feb 2020,Midday,625,https://agropost.wordpress.com/page/117/
26 Feb 2020,Closing,625,https://agropost.wordpress.com/page/117/
26 Feb 2020,Midday,630,https://agropost.wordpress.com/page/117/
18 Feb 2020,Closing,677.5,https://agropost.wordpress.com/page/119/
18 Feb 2020,Midday,677.5,https://agropost.wordpress.com/page/119/
11 Feb 2020,Closing,700,https://agropost.wordpress.com/page/120/
11 Feb 2020,Midday,720,https://agropost.wordpress.com/page/120/
10 Feb 2020,Closing,720,https://agropost.wordpress.com/page/120/
5 Feb 2020,Midday,705,https://agropost.wordpress.com/page/121/
4 Feb 2020,Closing,692.5,https://agropost.wordpress.com/page/121/
4 Feb 2020,Midday,690,https://agropost.wordpress.com/page/121/
3 Feb 2020,Closing,682.5,https://agropost.wordpress.com/page/121/
3 Feb 2020,Midday,687.5,https://agropost.wordpress.com/page/121/
31 Jan 2020,Closing,685,https://agropost.wordpress.com/page/121/
31 Jan 2020,Midday,690,https://agropost.wordpress.com/page/121/
30 Jan 2020,Closing,702.5,https://agropost.wordpress.com/page/121/
30 Jan 2020,Midday,707.5,https://agropost.wordpress.com/page/121/
29 Jan 2020,Closing,715,https://agropost.wordpress.com/page/121/
29 Jan 2020,Midday,720,https://agropost.wordpress.com/page/122/
28 Jan 2020,Closing,692.5,https://agropost.wordpress.com/page/122/
21 Jan 2020,Closing,757.5,https://agropost.wordpress.com/page/123/
21 Jan 2020,Midday,752.5,https://agropost.wordpress.com/page/123/
20 Jan 2020,Closing,767.5,https://agropost.wordpress.com/page/123/
20 Jan 2020,Midday,765,https://agropost.wordpress.com/page/123/
17 Jan 2020,Closing,762.5,https://agropost.wordpress.com/page/123/
17 Jan 2020,Midday,767.5,https://agropost.wordpress.com/page/123/
16 Jan 2020,Closing,767.5,https://agropost.wordpress.com/page/123/
16 Jan 2020,Midday,767.5,https://agropost.wordpress.com/page/123/
15 Jan 2020,Closing,772.5,https://agropost.wordpress.com/page/123/
15 Jan 2020,Midday,777.5,https://agropost.wordpress.com/page/123/
14 Jan 2020,Closing,780,https://agropost.wordpress.com/page/124/
14 Jan 2020,Midday,790,https://agropost.wordpress.com/page/124/
13 Jan 2020,Closing,797.5,https://agropost.wordpress.com/page/124/
13 Jan 2020,Midday,797.5,https://agropost.wordpress.com/page/124/
11 Jan 2020,Closing,797.5,https://agropost.wordpress.com/page/124/
8 Jan 2020,Closing,787.5,https://agropost.wordpress.com/page/125/
8 Jan 2020,Midday,787.5,https://agropost.wordpress.com/page/125/
7 Jan 2020,Closing,785,https://agropost.wordpress.com/page/125/
7 Jan 2020,Midday,790,https://agropost.wordpress.com/page/125/
3 Jan 2020,Closing,790,https://agropost.wordpress.com/page/125/
3 Jan 2020,Midday,790,https://agropost.wordpress.com/page/125/
2 Jan 2020,Closing,790,https://agropost.wordpress.com/page/125/
2 Jan 2020,Midday,782.5,https://agropost.wordpress.com/page/125/
31 Dec 2019,Closing,780,https://agropost.wordpress.com/page/125/
31 Dec 2019,Midday,782.5,https://agropost.wordpress.com/page/125/
30 Dec 2019,Closing,780,https://agropost.wordpress.com/page/126/
30 Dec 2019,Midday,765,https://agropost.wordpress.com/page/126/
27 Dec 2019,Closing,765,https://agropost.wordpress.com/page/126/
27 Dec 2019,Midday,757.5,https://agropost.wordpress.com/page/126/
26 Dec 2019,Closing,757.5,https://agropost.wordpress.com/page/126/
26 Dec 2019,Midday,735,https://agropost.wordpress.com/page/126/
23 Dec 2019,Closing,725,https://agropost.wordpress.com/page/126/
23 Dec 2019,Midday,725,https://agropost.wordpress.com/page/126/
20 Dec 2019,Midday,725,https://agropost.wordpress.com/page/126/
19 Dec 2019,Midday,717.5,https://agropost.wordpress.com/page/126/
18 Dec 2019,Midday,722.5,https://agropost.wordpress.com/page/127/
18 Dec 2019,Closing,717.5,https://agropost.wordpress.com/page/127/
17 Dec 2019,Closing,717.5,https://agropost.wordpress.com/page/127/
17 Dec 2019,Midday,717.5,https://agropost.wordpress.com/page/127/
16 Dec 2019,Closing,717.5,https://agropost.wordpress.com/page/127/
16 Dec 2019,Midday,717.5,https://agropost.wordpress.com/page/127/
13 Dec 2019,Closing,710,https://agropost.wordpress.com/page/127/
13 Dec 2019,Midday,725,https://agropost.wordpress.com/page/127/
12 Dec 2019,Closing,722.5,https://agropost.wordpress.com/page/127/
11 Dec 2019,Closing,722.5,https://agropost.wordpress.com/page/127/
4 Dec 2019,Closing,667.5,https://agropost.wordpress.com/page/129/
4 Dec 2019,Midday,665,https://agropost.wordpress.com/page/129/
3 Dec 2019,Closing,662.5,https://agropost.wordpress.com/page/129/
3 Dec 2019,Midday,655,https://agropost.wordpress.com/page/129/
2 Dec 2019,Closing,655,https://agropost.wordpress.com/page/129/
2 Dec 2019,Closing,652.5,https://agropost.wordpress.com/page/129/
29 Nov 2019,Closing,660,https://agropost.wordpress.com/page/129/
29 Nov 2019,Midday,662.5,https://agropost.wordpress.com/page/129/
28 Nov 2019,Midday,647.5,https://agropost.wordpress.com/page/129/
27 Nov 2019,Closing,657.5,https://agropost.wordpress.com/page/129/
27 Nov 2019,Midday,650,https://agropost.wordpress.com/page/130/
26 Nov 2019,Closing,647.5,https://agropost.wordpress.com/page/130/
26 Nov 2019,Midday,645,https://agropost.wordpress.com/page/130/
25 Nov 2019,Closing,655,https://agropost.wordpress.com/page/130/
25 Nov 2019,Midday,657.5,https://agropost.wordpress.com/page/130/
22 Nov 2019,Closing,655,https://agropost.wordpress.com/page/130/
22 Nov 2019,Midday,650,https://agropost.wordpress.com/page/130/
13 Nov 2019,Closing,637.5,https://agropost.wordpress.com/page/132/
13 Nov 2019,Midday,642.5,https://agropost.wordpress.com/page/132/
12 Nov 2019,Closing,637.5,https://agropost.wordpress.com/page/132/
12 Nov 2019,Midday,640,https://agropost.wordpress.com/page/132/
11 Nov 2019,Closing,640,https://agropost.wordpress.com/page/132/
7 Nov 2019,Midday,620,https://agropost.wordpress.com/page/133/
6 Nov 2019,Closing,620,https://agropost.wordpress.com/page/133/
6 Nov 2019,Midday,610,https://agropost.wordpress.com/page/133/
5 Nov 2019,Closing,605,https://agropost.wordpress.com/page/133/
5 Nov 2019,Midday,612.5,https://agropost.wordpress.com/page/133/
4 Nov 2019,Closing,607.5,https://agropost.wordpress.com/page/133/
4 Nov 2019,Midday,595,https://agropost.wordpress.com/page/133/
1 Nov 2019,Closing,587.5,https://agropost.wordpress.com/page/133/
1 Nov 2019,Midday,592.5,https://agropost.wordpress.com/page/133/
26 September 2019,Closing,525,https://agropost.wordpress.com/page/138/
26 September 2019,Midday,517.5,https://agropost.wordpress.com/page/138/
25 September 2019,Closing,522.5,https://agropost.wordpress.com/page/138/
25 September 2019,Midday,522.5,https://agropost.wordpress.com/page/138/
24 September 2019,Closing,522.5,https://agropost.wordpress.com/page/138/
24 September 2019,Midday,525,https://agropost.wordpress.com/page/138/
23 September 2019,Closing,530,https://agropost.wordpress.com/page/138/
23 September 2019,Midday,535,https://agropost.wordpress.com/page/138/
20 September 2019,Closing,537.5,https://agropost.wordpress.com/page/138/
20 September 2019,Midday,537.5,https://agropost.wordpress.com/page/138/
19 September 2019,Closing,540,https://agropost.wordpress.com/page/139/
19 September 2019,Midday,540,https://agropost.wordpress.com/page/139/
18 September 2019,Closing,540,https://agropost.wordpress.com/page/139/
18 September 2019,Midday,545,https://agropost.wordpress.com/page/139/
17 September 2019,Closing,550,https://agropost.wordpress.com/page/139/
17 September 2019,Midday,550,https://agropost.wordpress.com/page/139/
12 September 2019,Midday,542.5,https://agropost.wordpress.com/page/140/
11 September 2019,Closing,540,https://agropost.wordpress.com/page/140/
11 September 2019,Midday,545,https://agropost.wordpress.com/page/140/
27 August 2019,Midday,550,https://agropost.wordpress.com/page/142/
26 August 2019,Closing,557.5,https://agropost.wordpress.com/page/142/
26 August 2019,Midday,562.5,https://agropost.wordpress.com/page/142/
23 August 2019,Closing,552.5,https://agropost.wordpress.com/page/142/
23 August 2019,Midday,550,https://agropost.wordpress.com/page/142/
22 August 2019,Closing,560,https://agropost.wordpress.com/page/142/
22 August 2019,Midday,560,https://agropost.wordpress.com/page/142/
21 August 2019,Midday,545,https://agropost.wordpress.com/page/142/
20 August 2019,Closing,545,https://agropost.wordpress.com/page/142/
20 August 2019,Midday,540,https://agropost.wordpress.com/page/142/
4 September 2019,Midday,540,https://agropost.wordpress.com/page/141/
3 September 2019,Midday,540,https://agropost.wordpress.com/page/141/
3 September 2019,Closing,535,https://agropost.wordpress.com/page/141/
30 August 2019,Closing,542.5,https://agropost.wordpress.com/page/141/
30 August 2019,Midday,545,https://agropost.wordpress.com/page/141/
29 August 2019,Closing,542.5,https://agropost.wordpress.com/page/141/
29 August 2019,Midday,550,https://agropost.wordpress.com/page/141/
28 August 2019,Closing,547.5,https://agropost.wordpress.com/page/141/
28 August 2019,Midday,550,https://agropost.wordpress.com/page/141/
27 August 2019,Closing,545,https://agropost.wordpress.com/page/141/
19 August 2019,Closing,540,https://agropost.wordpress.com/page/143/
19 August 2019,Midday,547.5,https://agropost.wordpress.com/page/143/
16 August 2019,Closing,545,https://agropost.wordpress.com/page/143/
16 August 2019,Midday,547.5,https://agropost.wordpress.com/page/143/
15 August 2019,Closing,547.5,https://agropost.wordpress.com/page/143/
15 August 2019,Midday,550,https://agropost.wordpress.com/page/143/
14 August 2019,Closing,555,https://agropost.wordpress.com/page/143/
14 August 2019,Midday,550,https://agropost.wordpress.com/page/143/
13 August 2019,Closing,550,https://agropost.wordpress.com/page/143/
13 August 2019,Midday,550,https://agropost.wordpress.com/page/143/
2 August 2019,Closing,522.5,https://agropost.wordpress.com/page/145/
2 August 2019,Midday,520,https://agropost.wordpress.com/page/145/
1 August 2019,Closing,522.5,https://agropost.wordpress.com/page/145/
1 August 2019,Midday,522.5,https://agropost.wordpress.com/page/145/
31 July 2019,Closing,522.5,https://agropost.wordpress.com/page/145/
31 July 2019,Midday,520,https://agropost.wordpress.com/page/145/
29 July 2019,Closing,522.5,https://agropost.wordpress.com/page/145/
29 July 2019,Midday,520,https://agropost.wordpress.com/page/145/
26 July 2019,Midday,517.5,https://agropost.wordpress.com/page/145/
25 July 2019,Closing,515,https://agropost.wordpress.com/page/145/
25 July 2019,Midday,510,https://agropost.wordpress.com/page/146/
24 July 2019,Closing,507.5,https://agropost.wordpress.com/page/146/
24 July 2019,Midday,507.5,https://agropost.wordpress.com/page/146/
23 July 2019,Closing,502.5,https://agropost.wordpress.com/page/146/
23 July 2019,Midday,500,https://agropost.wordpress.com/page/146/
22 July 2019,Closing,497.5,https://agropost.wordpress.com/page/146/
22 July 2019,Midday,497.5,https://agropost.wordpress.com/page/146/
19 July 2019,Closing,497.5,https://agropost.wordpress.com/page/146/
19 July 2019,Midday,497.5,https://agropost.wordpress.com/page/146/
18 July 2019,Closing,497.5,https://agropost.wordpress.com/page/146/
18 July 2019,Midday,497.5,https://agropost.wordpress.com/page/147/
17 July 2019,Closing,500,https://agropost.wordpress.com/page/147/
17 July 2019,Midday,497,https://agropost.wordpress.com/page/147/
10 July 2019,Closing,490,https://agropost.wordpress.com/page/148/
4 July 2019,Midday,495,https://agropost.wordpress.com/page/149/
3 July 2019,Midday,495,https://agropost.wordpress.com/page/149/
2 July 2019,Closing,497.5,https://agropost.wordpress.com/page/149/
2 July 2019,Midday,497.5,https://agropost.wordpress.com/page/149/
1 July 2019,Closing,502.5,https://agropost.wordpress.com/page/149/
1 July 2019,Midday,502.5,https://agropost.wordpress.com/page/149/
28 June 2019,Midday,497.5,https://agropost.wordpress.com/page/149/
27 June 2019,Closing,502.5,https://agropost.wordpress.com/page/149/
27 June 2019,Midday,502.5,https://agropost.wordpress.com/page/149/
26 June 2019,Closing,497.5,https://agropost.wordpress.com/page/149/
26 June 2019,Midday,500,https://agropost.wordpress.com/page/150/
25 June 2019,Closing,500,https://agropost.wordpress.com/page/150/
25 June 2019,Midday,505,https://agropost.wordpress.com/page/150/
24 June 2019,Closing,505,https://agropost.wordpress.com/page/150/
24 June 2019,Midday,507.5,https://agropost.wordpress.com/page/150/
21 June 2019,Midday,510,https://agropost.wordpress.com/page/150/
20 June 2019,Closing,510,https://agropost.wordpress.com/page/150/
20 June 2019,Midday,515,https://agropost.wordpress.com/page/150/
19 June 2019,Closing,515,https://agropost.wordpress.com/page/150/
19 June 2019,Midday,507.5,https://agropost.wordpress.com/page/150/
18 June 2019,Closing,512.5,https://agropost.wordpress.com/page/151/
18 June 2019,Midday,510,https://agropost.wordpress.com/page/151/
17 June 2019,Closing,510,https://agropost.wordpress.com/page/151/
17 June 2019,Midday,510,https://agropost.wordpress.com/page/151/
14 June 2019,Closing,510,https://agropost.wordpress.com/page/151/
14 June 2019,Midday,510,https://agropost.wordpress.com/page/151/
13 June 2019,Closing,515,https://agropost.wordpress.com/page/151/
13 June 2019,Midday,507.5,https://agropost.wordpress.com/page/151/
12 June 2019,Closing,510,https://agropost.wordpress.com/page/151/
12 June 2019,Midday,512.5,https://agropost.wordpress.com/page/152/
11 June 2019,Closing,512.5,https://agropost.wordpress.com/page/152/
11 June 2019,Midday,510,https://agropost.wordpress.com/page/152/
10 June 2019,Closing,510,https://agropost.wordpress.com/page/152/
10 June 2019,Midday,512.5,https://agropost.wordpress.com/page/152/
7 June 2019,Closing,515,https://agropost.wordpress.com/page/152/
7 June 2019,Midday,527.5,https://agropost.wordpress.com/page/152/
3 June 2019,Closing,517.5,https://agropost.wordpress.com/page/152/
3 June 2019,Midday,520,https://agropost.wordpress.com/page/152/
31 May 2019,Closing,520,https://agropost.wordpress.com/page/152/
31 May 2019,Midday,522.5,https://agropost.wordpress.com/page/153/
30 May 2019,Closing,520,https://agropost.wordpress.com/page/153/
30 May 2019,Midday,522.5,https://agropost.wordpress.com/page/153/
29 May 2019,Closing,525,https://agropost.wordpress.com/page/153/
29 May 2019,Midday,520,https://agropost.wordpress.com/page/153/
28 May 2019,Closing,517.5,https://agropost.wordpress.com/page/153/
28 May 2019,Midday,512.5,https://agropost.wordpress.com/page/153/
27 May 2019,Closing,512.5,https://agropost.wordpress.com/page/153/
27 May 2019,Midday,512.5,https://agropost.wordpress.com/page/153/
24 May 2019,Closing,508,https://agropost.wordpress.com/page/153/
24 May 2019,Midday,505,https://agropost.wordpress.com/page/154/
23 May 2019,Closing,505,https://agropost.wordpress.com/page/154/
23 May 2019,Midday,507.5,https://agropost.wordpress.com/page/154/
9 May 2019,Midday,507.5,https://agropost.wordpress.com/page/156/
8 May 2019,Closing,515,https://agropost.wordpress.com/page/156/
8 May 2019,Midday,517.5,https://agropost.wordpress.com/page/156/
7 May 2019,Closing,512.5,https://agropost.wordpress.com/page/156/
7 May 2019,Midday,505,https://agropost.wordpress.com/page/156/
6 May 2019,Closing,505,https://agropost.wordpress.com/page/156/
6 May 2019,Midday,510,https://agropost.wordpress.com/page/156/
3 May 2019,Closing,510,https://agropost.wordpress.com/page/156/
3 May 2019,Midday,515,https://agropost.wordpress.com/page/156/
2 May 2019,Closing,515,https://agropost.wordpress.com/page/156/
2 May 2019,Midday,520,https://agropost.wordpress.com/page/157/
30 Apr 2019,Closing,525,https://agropost.wordpress.com/page/157/
30 Apr 2019,Midday,525,https://agropost.wordpress.com/page/157/
29 Apr 2019,Closing,527.5,https://agropost.wordpress.com/page/157/
29 Apr 2019,Midday,527.5,https://agropost.wordpress.com/page/157/
26 Apr 2019,Closing,527.5,https://agropost.wordpress.com/page/157/
26 Apr 2019,Midday,530,https://agropost.wordpress.com/page/157/
25 Apr 2019,Midday,535,https://agropost.wordpress.com/page/157/
24 Apr 2019,Closing,535,https://agropost.wordpress.com/page/157/
24 Apr 2019,Midday,530,https://agropost.wordpress.com/page/157/
23 Apr 2019,Closing,537.5,https://agropost.wordpress.com/page/158/
23 Apr 2019,Midday,537.5,https://agropost.wordpress.com/page/158/
22 Apr 2019,Closing,537.5,https://agropost.wordpress.com/page/158/
22 Apr 2019,Midday,540,https://agropost.wordpress.com/page/158/
19 Apr 2019,Closing,545,https://agropost.wordpress.com/page/158/
19 Apr 2019,Midday,545,https://agropost.wordpress.com/page/158/
18 Apr 2019,Closing,542.5,https://agropost.wordpress.com/page/158/
18 Apr 2019,Midday,542.5,https://agropost.wordpress.com/page/158/
17 Apr 2019,Closing,542.5,https://agropost.wordpress.com/page/158/
17 Apr 2019,Midday,545,https://agropost.wordpress.com/page/158/
3 Apr 2019,Midday,535,https://agropost.wordpress.com/page/161/
2 Apr 2019,Closing,532.5,https://agropost.wordpress.com/page/161/
2 Apr 2019,Midday,530,https://agropost.wordpress.com/page/161/
1 Apr 2019,Closing,525,https://agropost.wordpress.com/page/161/
1 Apr 2019,Midday,522.5,https://agropost.wordpress.com/page/161/
29 Mar Jan 2019 – Palm/PKO Prices at Closing,Closing,525,https://agropost.wordpress.com/page/161/
29 Mar Jan 2019 – Palm/PKO Prices at Midday,Midday,522.5,https://agropost.wordpress.com/page/161/
28 Mar Jan 2019 – Palm/PKO Prices at Closing,Closing,525,https://agropost.wordpress.com/page/161/
28 Mar Jan 2019 – Palm/PKO Prices at Midday,Midday,527.5,https://agropost.wordpress.com/page/161/
27 Mar Jan 2019 – Palm/PKO Prices at Midday,Midday,527.5,https://agropost.wordpress.com/page/161/
27 Mar Jan 2019 – Palm/PKO Prices at Midday,Midday,525,https://agropost.wordpress.com/page/162/
26 Mar Jan 2019 – Palm/PKO Prices at Closing,Closing,525,https://agropost.wordpress.com/page/162/
26 Mar Jan 2019 – Palm/PKO Prices at Midday,Midday,525,https://agropost.wordpress.com/page/162/
25 Mar Jan 2019 – Palm/PKO Prices at Midday,Midday,530,https://agropost.wordpress.com/page/162/
22 Mar Jan 2019 – Palm/PKO Prices at Closing,Closing,532.5,https://agropost.wordpress.com/page/162/
22 Mar Jan 2019 – Palm/PKO Prices at Midday,Midday,530,https://agropost.wordpress.com/page/162/
21 Mar Jan 2019 – Palm/PKO Prices at Midday,Midday,532.5,https://agropost.wordpress.com/page/162/
20 Mar Jan 2019 – Palm/PKO Prices at Closing,Closing,532.5,https://agropost.wordpress.com/page/162/
20 Mar Jan 2019 – Palm/PKO Prices at Midday,Midday,522.5,https://agropost.wordpress.com/page/162/
19 Mar Jan 2019 – Palm/PKO Prices at Midday,Midday,520,https://agropost.wordpress.com/page/162/
18 Mar Jan 2019 – Palm/PKO Prices at Closing,Closing,517.5,https://agropost.wordpress.com/page/163/
18 Mar Jan 2019 – Palm/PKO Prices at Midday,Midday,520,https://agropost.wordpress.com/page/163/
11 Mar Jan 2019 – Palm/PKO Prices at Closing,Closing,530,https://agropost.wordpress.com/page/164/
4 Mar Jan 2019 – Palm/PKO Prices at Closing,Closing,542.5,https://agropost.wordpress.com/page/165/
4 Mar Jan 2019 – Palm/PKO Prices at Midday,Midday,545,https://agropost.wordpress.com/page/165/
1 Mar Jan 2019 – Palm/PKO Prices at Closing,Closing,540,https://agropost.wordpress.com/page/165/
1 Mar Jan 2019 – Palm/PKO Prices at Midday,Midday,535,https://agropost.wordpress.com/page/165/
28 Feb Jan 2019 – Palm/PKO Prices at Closing,Closing,532.5,https://agropost.wordpress.com/page/165/
28 Feb Jan 2019 – Palm/PKO Prices at Midday,Midday,530,https://agropost.wordpress.com/page/165/
27 Feb Jan 2019 – Palm/PKO Prices at Closing,Closing,530,https://agropost.wordpress.com/page/165/
27 Feb Jan 2019 – Palm/PKO Prices at Midday,Midday,537.5,https://agropost.wordpress.com/page/165/
26 Feb Jan 2019 – Palm/PKO Prices at Closing,Closing,537.5,https://agropost.wordpress.com/page/165/
